allow_double_logging,completed_date,consistency_score,consistency_weight,current_streak,current_value,health_score,longest_streak,maximum_session_period,minimum_session_daily,minimum_session_period,misses_allowed_per_period,momentum_score,momentum_weight,period_end,period_start,progress_percentage,progress_score,progress_weight,created_at,id,last_updated_at,goal_id,health_status,metric,schedule_spec,target_operator,uuid,target_value
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-11,2026-06-11,30.0,30.0,25,2026-06-11 05:00:00.000000,40209,2026-06-11 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,561e69be-0fb6-4060-b6ee-94181cce9619,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-12,2026-06-12,30.0,30.0,25,2026-06-12 05:00:00.000000,40210,2026-06-12 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,5f447ba0-5bfc-4653-9436-d4b871235e66,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-13,2026-06-13,30.0,30.0,25,2026-06-13 05:00:00.000000,40211,2026-06-13 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,15f948fa-1d6a-4dff-a6d7-89ee8a5fda6a,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-14,2026-06-14,0.0,0.0,25,2026-06-14 05:00:00.000000,40212,2026-06-14 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,523065b0-be5d-4951-bb97-79b91e0cde6b,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-15,2026-06-15,30.0,30.0,25,2026-06-15 05:00:00.000000,40213,2026-06-15 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d019dfef-c5c8-40c7-a62a-69819c1587f1,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-16,2026-06-16,30.0,30.0,25,2026-06-16 05:00:00.000000,40214,2026-06-16 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7868dc03-c03c-45d1-a965-1379c96b99ed,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-17,2026-06-17,30.0,30.0,25,2026-06-17 05:00:00.000000,40215,2026-06-17 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f788219f-576f-4a2d-8a37-94879790a0e0,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-18,2026-06-18,0.0,0.0,25,2026-06-18 05:00:00.000000,40216,2026-06-18 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,78c037fa-a8ab-443c-a98e-0034721f53ad,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-19,2026-06-19,30.0,30.0,25,2026-06-19 05:00:00.000000,40217,2026-06-19 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f1d8a2d0-9d1e-44b0-a9e1-36fab30a4a1d,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-20,2026-06-20,30.0,30.0,25,2026-06-20 05:00:00.000000,40218,2026-06-20 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,e8e8ab66-ef3b-44bb-a6c1-8cd3b0633804,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-21,2026-06-21,30.0,30.0,25,2026-06-21 05:00:00.000000,40219,2026-06-21 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,477a3538-601d-45cf-9b6c-191ab7a686c7,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-22,2026-06-22,0.0,0.0,25,2026-06-22 05:00:00.000000,40220,2026-06-22 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7c333ce8-ecc3-4b26-98e8-0b1321772a11,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-23,2026-06-23,30.0,30.0,25,2026-06-23 05:00:00.000000,40221,2026-06-23 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,34f30d03-c508-487b-8d45-7f1498b878e1,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-24,2026-06-24,30.0,30.0,25,2026-06-24 05:00:00.000000,40222,2026-06-24 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,13b098a0-b527-4fb1-9e7a-57cdcaa6b6e3,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-25,2026-06-25,30.0,30.0,25,2026-06-25 05:00:00.000000,40223,2026-06-25 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,9e10b566-9999-4461-aeee-5cb90889afd6,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-26,2026-06-26,0.0,0.0,25,2026-06-26 05:00:00.000000,40224,2026-06-26 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,72b42d79-2af6-4cd4-b69a-27cc4705ef47,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-27,2026-06-27,30.0,30.0,25,2026-06-27 05:00:00.000000,40225,2026-06-27 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7df4a2a9-5c4d-4f00-bbfe-8865d7b8b95f,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-28,2026-06-28,30.0,30.0,25,2026-06-28 05:00:00.000000,40226,2026-06-28 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7687ba88-86be-4d5a-a46d-c8cfe3446cac,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-06-29,2026-06-29,0.0,0.0,25,2026-06-29 05:00:00.000000,40227,2026-06-29 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,81f54b28-15f5-4926-a035-397bdcf7b1c3,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-06-30,2026-06-30,30.0,30.0,25,2026-06-30 05:00:00.000000,40228,2026-06-30 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,c6452601-ca36-4953-9af0-e369685ce34b,1200.0
False,,100.0,30,1,1.0,100.0,1,1,1.0,1,0,100.0,20,2026-04-30,2026-04-01,100.0,100.0,50,2026-04-01 05:00:00.000000,40337,2026-04-30 22:00:00.000000,a5184b24-a3ef-41af-afdb-e6393a0b42b9,THRIVING,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":1},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,a727b0a1-1173-4132-bc4f-ccc90b16e9c4,3.0
False,,100.0,30,2,1.0,100.0,2,1,1.0,1,0,100.0,20,2026-05-31,2026-05-01,100.0,100.0,50,2026-05-01 05:00:00.000000,40338,2026-05-31 22:00:00.000000,a5184b24-a3ef-41af-afdb-e6393a0b42b9,THRIVING,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":1},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,81147310-7b04-4b13-aa77-237c96a2446a,3.0
False,,100.0,30,3,1.0,100.0,3,1,1.0,1,0,100.0,20,2026-06-30,2026-06-01,100.0,100.0,50,2026-06-01 05:00:00.000000,40339,2026-06-30 22:00:00.000000,a5184b24-a3ef-41af-afdb-e6393a0b42b9,THRIVING,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":1},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,ee44be8f-9b7a-4df8-b3da-5d1d6b28662c,3.0
False,,100.0,30,1,1.0,75.0,1,2,1.0,1,0,100.0,20,2026-04-30,2026-04-01,50.0,50.0,50,2026-04-01 05:00:00.000000,40106,2026-04-30 22:00:00.000000,cb046cb2-004b-434d-8955-098cfa6215f0,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,0593a616-edd5-45be-9665-d83c150c6a1c,4.0
False,,100.0,30,2,1.0,75.0,2,2,1.0,1,0,100.0,20,2026-05-31,2026-05-01,50.0,50.0,50,2026-05-01 05:00:00.000000,40107,2026-05-31 22:00:00.000000,cb046cb2-004b-434d-8955-098cfa6215f0,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,e814738e-6ad3-402e-98dd-f013cd47e184,4.0
False,,100.0,30,3,1.0,75.0,3,2,1.0,1,0,100.0,20,2026-06-30,2026-06-01,50.0,50.0,50,2026-06-01 05:00:00.000000,40108,2026-06-30 22:00:00.000000,cb046cb2-004b-434d-8955-098cfa6215f0,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[2],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SATURDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,692f1fc1-75fd-4a01-adec-12f753b81494,4.0
False,,100.0,35,1,1.0,77.5,1,2,1.0,1,0,100.0,20,2026-04-30,2026-04-01,50.0,50.0,45,2026-04-01 05:00:00.000000,40320,2026-04-30 22:00:00.000000,d73f69dd-140b-43ea-8b80-3bbf844bb3d8,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[1],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SUNDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,18821373-f38b-4d7f-8d28-baed3ab0e303,3.0
False,,100.0,35,2,1.0,77.5,2,2,1.0,1,0,100.0,20,2026-05-31,2026-05-01,50.0,50.0,45,2026-05-01 05:00:00.000000,40321,2026-05-31 22:00:00.000000,d73f69dd-140b-43ea-8b80-3bbf844bb3d8,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[1],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SUNDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,cbae53c2-188a-46e0-ad6a-73ba270c141e,3.0
False,,100.0,35,3,1.0,77.5,3,2,1.0,1,0,100.0,20,2026-06-30,2026-06-01,50.0,50.0,45,2026-06-01 05:00:00.000000,40322,2026-06-30 22:00:00.000000,d73f69dd-140b-43ea-8b80-3bbf844bb3d8,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""MONTHLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[{""scope"":""WEEK_OF_MONTH"",""values"":[1],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""SUNDAY""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,af656178-facf-4f91-b8fe-102ec79d9d79,3.0
False,,100.0,30,1,3.0,100.0,1,3,1.0,3,0,100.0,20,2026-06-30,2026-04-01,100.0,100.0,50,2026-04-01 05:00:00.000000,40109,2026-06-30 22:00:00.000000,dab4c00f-e194-4fa2-9169-fba4d17bbb4b,THRIVING,COUNT,"{""version"":2,""scheduleType"":""QUARTERLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":3,""maxCheckins"":3},""rules"":[{""scope"":""MONTH_OF_QUARTER"",""values"":[1,2,3],""mode"":""STRICT"",""rules"":[{""scope"":""DAY_OF_MONTH"",""values"":[""LAST""],""mode"":""STRICT""}]}],""exclusions"":[]}",GREATER_THAN,620e4be7-a7f5-48a7-bb49-78b297ae0c57,3.0
False,,100.0,40,1,2.0,88.33,1,3,1.0,2,1,100.0,25,2026-04-05,2026-04-01,66.67,66.67,35,2026-04-01 05:00:00.000000,40340,2026-04-05 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,72a29b57-c1b7-455c-b961-5f6ab9f57582,24.0
False,,100.0,40,2,2.0,88.33,2,3,1.0,2,1,100.0,25,2026-04-12,2026-04-06,66.67,66.67,35,2026-04-06 05:00:00.000000,40341,2026-04-12 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,b4cb3dca-0c1c-483f-b9cd-45abb0f78ed5,24.0
False,,100.0,40,3,2.0,88.33,3,3,1.0,2,1,100.0,25,2026-04-19,2026-04-13,66.67,66.67,35,2026-04-13 05:00:00.000000,40342,2026-04-19 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,6543e45b-14c2-4071-8c27-353edb1b014d,24.0
False,,100.0,40,4,2.0,88.33,4,3,1.0,2,1,100.0,25,2026-04-26,2026-04-20,66.67,66.67,35,2026-04-20 05:00:00.000000,40343,2026-04-26 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,b21e6601-a95d-4595-9f4b-7710a8f69c9d,24.0
False,,100.0,40,5,2.0,88.33,5,3,1.0,2,1,100.0,25,2026-05-03,2026-04-27,66.67,66.67,35,2026-04-27 05:00:00.000000,40344,2026-05-03 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,bc2a43c9-a9aa-4a38-abf6-96a188a06350,24.0
False,,100.0,40,6,2.0,88.33,6,3,1.0,2,1,100.0,25,2026-05-10,2026-05-04,66.67,66.67,35,2026-05-04 05:00:00.000000,40345,2026-05-10 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,7d0539a6-4528-456b-8664-6c2e518cbe80,24.0
False,,100.0,40,7,2.0,88.33,7,3,1.0,2,1,100.0,25,2026-05-17,2026-05-11,66.67,66.67,35,2026-05-11 05:00:00.000000,40346,2026-05-17 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,7cb73cf8-7187-4db9-8c25-87cfd77bf554,24.0
False,,100.0,40,8,2.0,88.33,8,3,1.0,2,1,100.0,25,2026-05-24,2026-05-18,66.67,66.67,35,2026-05-18 05:00:00.000000,40347,2026-05-24 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,e4238d7d-02d5-4a61-93b6-6c025c6c6e61,24.0
False,,50.0,40,8,1.0,44.17,8,3,1.0,2,1,50.0,25,2026-05-31,2026-05-25,33.33,33.33,35,2026-05-25 05:00:00.000000,40348,2026-05-31 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,fef05758-8447-4be0-a4df-beb9765fff7e,24.0
False,,100.0,40,9,2.0,88.33,9,3,1.0,2,1,100.0,25,2026-06-07,2026-06-01,66.67,66.67,35,2026-06-01 05:00:00.000000,40349,2026-06-07 22:00:00.000000,e24ce858-f139-40d0-9582-5559ac54eb76,THRIVING,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":3},""rules"":[{""scope"":""DAY_OF_WEEK"",""values"":[""WEDNESDAY"",""SUNDAY""],""mode"":""STRICT""}],""exclusions"":[]}",GREATER_THAN,9f245fd8-c27b-42af-9f80-f8d72a8ee065,24.0
